source.level,source.message,dataset,timestamp,$workers.truncated,$workers.event.cron,$workers.event.scheduledTime,$workers.scriptName,$workers.outcome,$workers.eventType,$workers.scriptVersion.id,$workers.executionModel,$workers.requestId,$metadata.id,$metadata.requestId,$metadata.trigger,$metadata.service,$metadata.level,$metadata.error,$metadata.message,$metadata.account,$metadata.type,$metadata.fingerprint,$metadata.origin,$metadata.messageTemplate,$metadata.startTime,$metadata.endTime,$metadata.now,links
error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,cloudflare-workers,2026-03-10T14:45:48.714Z,false,"0,15,30,45 * * * *",1773153943000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,1PHPRROGFL9KII24,01KKC3C51APFF25X6KMN8E2KG1,1PHPRROGFL9KII24,"0,15,30,45 * * * *",job-hunter-bot,error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,346e138aae29f6b381c1ebae50734856,cf-worker,a182c642af561a79ea097003474c6a2a,cron,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,undefined,undefined,undefined,[]
error,"0,15,30,45 * * * * ",cloudflare-workers,2026-03-10T14:45:43.936Z,false,"0,15,30,45 * * * *",1773153943000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,1PHPRROGFL9KII24,01KKC3C35KVKDH6ZNTYQK47VJY,1PHPRROGFL9KII24,"0,15,30,45 * * * *",job-hunter-bot,error,"0,15,30,45 * * * * ","0,15,30,45 * * * * ",346e138aae29f6b381c1ebae50734856,cf-worker-event,5b91c98a766e7ec460fe2aab6366fe44,cron,"0,15,30,45 * * * *",undefined,undefined,undefined,[]
error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,cloudflare-workers,2026-03-10T14:30:49.840Z,false,"0,15,30,45 * * * *",1773153043000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,R5NSXPB6L5Z8042Y,01KKC2GQ7GYJN1BRAWP13CDWYC,R5NSXPB6L5Z8042Y,"0,15,30,45 * * * *",job-hunter-bot,error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,346e138aae29f6b381c1ebae50734856,cf-worker,a182c642af561a79ea097003474c6a2a,cron,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,undefined,undefined,undefined,[]
error,"0,15,30,45 * * * * ",cloudflare-workers,2026-03-10T14:30:44.028Z,false,"0,15,30,45 * * * *",1773153043000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,R5NSXPB6L5Z8042Y,01KKC2GMWBGZXSTFCJC593RJM6,R5NSXPB6L5Z8042Y,"0,15,30,45 * * * *",job-hunter-bot,error,"0,15,30,45 * * * * ","0,15,30,45 * * * * ",346e138aae29f6b381c1ebae50734856,cf-worker-event,5b91c98a766e7ec460fe2aab6366fe44,cron,"0,15,30,45 * * * *",undefined,undefined,undefined,[]
error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,cloudflare-workers,2026-03-10T14:15:48.888Z,false,"0,15,30,45 * * * *",1773152143000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,P1724ES2PSGYWHZ5,01KKC1N7F6QXTJ0DJBBSZZK8WJ,P1724ES2PSGYWHZ5,"0,15,30,45 * * * *",job-hunter-bot,error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,346e138aae29f6b381c1ebae50734856,cf-worker,a182c642af561a79ea097003474c6a2a,cron,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,undefined,undefined,undefined,[]
error,"0,15,30,45 * * * * ",cloudflare-workers,2026-03-10T14:15:43.977Z,false,"0,15,30,45 * * * *",1773152143000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,P1724ES2PSGYWHZ5,01KKC1N7F6QXTJ0DJBBSZZK8WB,P1724ES2PSGYWHZ5,"0,15,30,45 * * * *",job-hunter-bot,error,"0,15,30,45 * * * * ","0,15,30,45 * * * * ",346e138aae29f6b381c1ebae50734856,cf-worker-event,5b91c98a766e7ec460fe2aab6366fe44,cron,"0,15,30,45 * * * *",undefined,undefined,undefined,[]
error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,cloudflare-workers,2026-03-10T14:00:50.214Z,false,"0,15,30,45 * * * *",1773151243000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,81QIT0R9ZUXEWX0H,01KKC0SSS66M4NDE08NBNGFPWM,81QIT0R9ZUXEWX0H,"0,15,30,45 * * * *",job-hunter-bot,error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,346e138aae29f6b381c1ebae50734856,cf-worker,a182c642af561a79ea097003474c6a2a,cron,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,undefined,undefined,undefined,[]
error,"0,15,30,45 * * * * ",cloudflare-workers,2026-03-10T14:00:45.435Z,false,"0,15,30,45 * * * *",1773151243000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,81QIT0R9ZUXEWX0H,01KKC0SN3VX6PQS4BH07DSTMDH,81QIT0R9ZUXEWX0H,"0,15,30,45 * * * *",job-hunter-bot,error,"0,15,30,45 * * * * ","0,15,30,45 * * * * ",346e138aae29f6b381c1ebae50734856,cf-worker-event,5b91c98a766e7ec460fe2aab6366fe44,cron,"0,15,30,45 * * * *",undefined,undefined,undefined,[]
error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,cloudflare-workers,2026-03-10T13:45:48.946Z,false,"0,15,30,45 * * * *",1773150343000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,5RDUOPKXRVACXPUN,01KKBZY9MJFVHDHVQT9QB5X86C,5RDUOPKXRVACXPUN,"0,15,30,45 * * * *",job-hunter-bot,error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,346e138aae29f6b381c1ebae50734856,cf-worker,a182c642af561a79ea097003474c6a2a,cron,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,undefined,undefined,undefined,[]
error,"0,15,30,45 * * * * ",cloudflare-workers,2026-03-10T13:45:44.226Z,false,"0,15,30,45 * * * *",1773150343000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,5RDUOPKXRVACXPUN,01KKBZY7HVY2WE8AMKAH2ZDDM1,5RDUOPKXRVACXPUN,"0,15,30,45 * * * *",job-hunter-bot,error,"0,15,30,45 * * * * ","0,15,30,45 * * * * ",346e138aae29f6b381c1ebae50734856,cf-worker-event,5b91c98a766e7ec460fe2aab6366fe44,cron,"0,15,30,45 * * * *",undefined,undefined,undefined,[]
error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,cloudflare-workers,2026-03-10T13:30:50.041Z,false,"0,15,30,45 * * * *",1773149443000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,RI03D9OBH0FRF3KF,01KKBZ2W2JBJTC4N40B6VB3ETF,RI03D9OBH0FRF3KF,"0,15,30,45 * * * *",job-hunter-bot,error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,346e138aae29f6b381c1ebae50734856,cf-worker,a182c642af561a79ea097003474c6a2a,cron,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,undefined,undefined,undefined,[]
error,"0,15,30,45 * * * * ",cloudflare-workers,2026-03-10T13:30:45.329Z,false,"0,15,30,45 * * * *",1773149443000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,RI03D9OBH0FRF3KF,01KKBZ2W2JBJTC4N40B6VB3ET8,RI03D9OBH0FRF3KF,"0,15,30,45 * * * *",job-hunter-bot,error,"0,15,30,45 * * * * ","0,15,30,45 * * * * ",346e138aae29f6b381c1ebae50734856,cf-worker-event,5b91c98a766e7ec460fe2aab6366fe44,cron,"0,15,30,45 * * * *",undefined,undefined,undefined,[]
error,[ERROR] [Fetcher] JOB_QUEUE sendBatch failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to direct evaluation.,cloudflare-workers,2026-03-10T13:15:56.126Z,false,"0,15,30,45 * * * *",1773148543000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,K0LESVO95TJ8WFG2,01KKBY80N9KMP05BA4K8QDDZW0,K0LESVO95TJ8WFG2,"0,15,30,45 * * * *",job-hunter-bot,error,[ERROR] [Fetcher] JOB_QUEUE sendBatch failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to direct evaluation.,[ERROR] [Fetcher] JOB_QUEUE sendBatch failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to direct evaluation.,346e138aae29f6b381c1ebae50734856,cf-worker,26b9f1e1e696855e429cf8a8ed1cb0dc,cron,[ERROR] [<*>] <*> <*> failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to <*> <*>.,undefined,undefined,undefined,[]
error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,cloudflare-workers,2026-03-10T13:15:49.612Z,false,"0,15,30,45 * * * *",1773148543000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,K0LESVO95TJ8WFG2,01KKBY80N9KMP05BA4K8QDDZV6,K0LESVO95TJ8WFG2,"0,15,30,45 * * * *",job-hunter-bot,error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,346e138aae29f6b381c1ebae50734856,cf-worker,a182c642af561a79ea097003474c6a2a,cron,[ERROR] [<*>] <*> <*> failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to <*> <*>.,undefined,undefined,undefined,[]
error,"0,15,30,45 * * * * ",cloudflare-workers,2026-03-10T13:15:44.333Z,false,"0,15,30,45 * * * *",1773148543000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,K0LESVO95TJ8WFG2,01KKBY80N9KMP05BA4K8QDDZTZ,K0LESVO95TJ8WFG2,"0,15,30,45 * * * *",job-hunter-bot,error,"0,15,30,45 * * * * ","0,15,30,45 * * * * ",346e138aae29f6b381c1ebae50734856,cf-worker-event,5b91c98a766e7ec460fe2aab6366fe44,cron,"0,15,30,45 * * * *",undefined,undefined,undefined,[]
error,[ERROR] [Fetcher] JOB_QUEUE sendBatch failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to direct evaluation.,cloudflare-workers,2026-03-10T13:01:09.487Z,false,"0,15,30,45 * * * *",1773147643000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,56QNY60B2O8JQYVJ,01KKBXCGZFJJBQCV4VRCR5KSR6,56QNY60B2O8JQYVJ,"0,15,30,45 * * * *",job-hunter-bot,error,[ERROR] [Fetcher] JOB_QUEUE sendBatch failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to direct evaluation.,[ERROR] [Fetcher] JOB_QUEUE sendBatch failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to direct evaluation.,346e138aae29f6b381c1ebae50734856,cf-worker,26b9f1e1e696855e429cf8a8ed1cb0dc,cron,[ERROR] [<*>] <*> <*> failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to <*> <*>.,undefined,undefined,undefined,[]
error,[ERROR] [Fetcher] JOB_QUEUE sendBatch failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to direct evaluation.,cloudflare-workers,2026-03-10T13:01:06.747Z,false,"0,15,30,45 * * * *",1773147643000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,56QNY60B2O8JQYVJ,01KKBXCE9VTFQTZMG8XV4S8V70,56QNY60B2O8JQYVJ,"0,15,30,45 * * * *",job-hunter-bot,error,[ERROR] [Fetcher] JOB_QUEUE sendBatch failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to direct evaluation.,[ERROR] [Fetcher] JOB_QUEUE sendBatch failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to direct evaluation.,346e138aae29f6b381c1ebae50734856,cf-worker,26b9f1e1e696855e429cf8a8ed1cb0dc,cron,[ERROR] [<*>] <*> <*> failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to <*> <*>.,undefined,undefined,undefined,[]
error,[ERROR] [Fetcher] JOB_QUEUE sendBatch failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to direct evaluation.,cloudflare-workers,2026-03-10T13:01:03.901Z,false,"0,15,30,45 * * * *",1773147643000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,56QNY60B2O8JQYVJ,01KKBXCBGXGR5J485Y0C75MKV2,56QNY60B2O8JQYVJ,"0,15,30,45 * * * *",job-hunter-bot,error,[ERROR] [Fetcher] JOB_QUEUE sendBatch failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to direct evaluation.,[ERROR] [Fetcher] JOB_QUEUE sendBatch failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to direct evaluation.,346e138aae29f6b381c1ebae50734856,cf-worker,26b9f1e1e696855e429cf8a8ed1cb0dc,cron,[ERROR] [<*>] <*> <*> failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to <*> <*>.,undefined,undefined,undefined,[]
error,[ERROR] [Fetcher] JOB_QUEUE sendBatch failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to direct evaluation.,cloudflare-workers,2026-03-10T13:01:01.264Z,false,"0,15,30,45 * * * *",1773147643000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,56QNY60B2O8JQYVJ,01KKBXC9GFG19VPM5QBBDAVZAV,56QNY60B2O8JQYVJ,"0,15,30,45 * * * *",job-hunter-bot,error,[ERROR] [Fetcher] JOB_QUEUE sendBatch failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to direct evaluation.,[ERROR] [Fetcher] JOB_QUEUE sendBatch failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to direct evaluation.,346e138aae29f6b381c1ebae50734856,cf-worker,26b9f1e1e696855e429cf8a8ed1cb0dc,cron,[ERROR] [<*>] <*> <*> failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to <*> <*>.,undefined,undefined,undefined,[]
error,[ERROR] [Fetcher] JOB_QUEUE sendBatch failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to direct evaluation.,cloudflare-workers,2026-03-10T13:00:59.026Z,false,"0,15,30,45 * * * *",1773147643000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,56QNY60B2O8JQYVJ,01KKBXC9GFG19VPM5QBBDAVZAF,56QNY60B2O8JQYVJ,"0,15,30,45 * * * *",job-hunter-bot,error,[ERROR] [Fetcher] JOB_QUEUE sendBatch failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to direct evaluation.,[ERROR] [Fetcher] JOB_QUEUE sendBatch failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to direct evaluation.,346e138aae29f6b381c1ebae50734856,cf-worker,26b9f1e1e696855e429cf8a8ed1cb0dc,cron,[ERROR] [<*>] <*> <*> failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to <*> <*>.,undefined,undefined,undefined,[]
error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,cloudflare-workers,2026-03-10T13:00:52.116Z,false,"0,15,30,45 * * * *",1773147643000,job-hunter-bot,ok,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,56QNY60B2O8JQYVJ,01KKBXC9GFG19VPM5QBBDAVZ9M,56QNY60B2O8JQYVJ,"0,15,30,45 * * * *",job-hunter-bot,error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,346e138aae29f6b381c1ebae50734856,cf-worker,a182c642af561a79ea097003474c6a2a,cron,[ERROR] [<*>] <*> <*> failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to <*> <*>.,undefined,undefined,undefined,[]
error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,cloudflare-workers,2026-03-10T12:45:48.822Z,false,"0,15,30,45 * * * *",1773146743000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,5YHZSW0PT2SAEFTJ,01KKBWGDWP36TDJW0PN2TWA18Q,5YHZSW0PT2SAEFTJ,"0,15,30,45 * * * *",job-hunter-bot,error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,346e138aae29f6b381c1ebae50734856,cf-worker,a182c642af561a79ea097003474c6a2a,cron,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,undefined,undefined,undefined,[]
error,"0,15,30,45 * * * * ",cloudflare-workers,2026-03-10T12:45:44.129Z,false,"0,15,30,45 * * * *",1773146743000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,5YHZSW0PT2SAEFTJ,01KKBWG9A1FST4K18MYK177DCJ,5YHZSW0PT2SAEFTJ,"0,15,30,45 * * * *",job-hunter-bot,error,"0,15,30,45 * * * * ","0,15,30,45 * * * * ",346e138aae29f6b381c1ebae50734856,cf-worker-event,5b91c98a766e7ec460fe2aab6366fe44,cron,"0,15,30,45 * * * *",undefined,undefined,undefined,[]
error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,cloudflare-workers,2026-03-10T12:30:49.224Z,false,"0,15,30,45 * * * *",1773145843000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,9LU742O61A2DTR6V,01KKBVMZC84NKCCVBWP26R00DT,9LU742O61A2DTR6V,"0,15,30,45 * * * *",job-hunter-bot,error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,346e138aae29f6b381c1ebae50734856,cf-worker,a182c642af561a79ea097003474c6a2a,cron,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,undefined,undefined,undefined,[]
error,"0,15,30,45 * * * * ",cloudflare-workers,2026-03-10T12:30:44.632Z,false,"0,15,30,45 * * * *",1773145843000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,9LU742O61A2DTR6V,01KKBVMTWRGMMHZ3RH0T4ZSNQQ,9LU742O61A2DTR6V,"0,15,30,45 * * * *",job-hunter-bot,error,"0,15,30,45 * * * * ","0,15,30,45 * * * * ",346e138aae29f6b381c1ebae50734856,cf-worker-event,5b91c98a766e7ec460fe2aab6366fe44,cron,"0,15,30,45 * * * *",undefined,undefined,undefined,[]
error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,cloudflare-workers,2026-03-10T12:15:48.835Z,false,"0,15,30,45 * * * *",1773144943000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,43BRNOY49MAR8NQE,01KKBTSG3387Y0KCRNCKG5HYEA,43BRNOY49MAR8NQE,"0,15,30,45 * * * *",job-hunter-bot,error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,346e138aae29f6b381c1ebae50734856,cf-worker,a182c642af561a79ea097003474c6a2a,cron,,undefined,undefined,undefined,[]
error,"0,15,30,45 * * * * ",cloudflare-workers,2026-03-10T12:15:44.232Z,false,"0,15,30,45 * * * *",1773144943000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,43BRNOY49MAR8NQE,01KKBTSFQXMRAN78R41SST33H3,43BRNOY49MAR8NQE,"0,15,30,45 * * * *",job-hunter-bot,error,"0,15,30,45 * * * * ","0,15,30,45 * * * * ",346e138aae29f6b381c1ebae50734856,cf-worker-event,2175b4e0d20c214a7b73c814196e9671,cron,,undefined,undefined,undefined,[]
error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,cloudflare-workers,2026-03-10T12:00:50.026Z,false,"0,15,30,45 * * * *",1773144043000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,FLC66ZDY5OLSRP48,01KKBSY2BAVX5YGRV5XSGEFB9X,FLC66ZDY5OLSRP48,"0,15,30,45 * * * *",job-hunter-bot,error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,346e138aae29f6b381c1ebae50734856,cf-worker,a182c642af561a79ea097003474c6a2a,cron,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,undefined,undefined,undefined,[]
error,"0,15,30,45 * * * * ",cloudflare-workers,2026-03-10T12:00:45.433Z,false,"0,15,30,45 * * * *",1773144043000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,FLC66ZDY5OLSRP48,01KKBSXXVSJ4DRVVZ6R8TKHBQE,FLC66ZDY5OLSRP48,"0,15,30,45 * * * *",job-hunter-bot,error,"0,15,30,45 * * * * ","0,15,30,45 * * * * ",346e138aae29f6b381c1ebae50734856,cf-worker-event,5b91c98a766e7ec460fe2aab6366fe44,cron,"0,15,30,45 * * * *",undefined,undefined,undefined,[]
error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,cloudflare-workers,2026-03-10T11:45:48.900Z,false,"0,15,30,45 * * * *",1773143143000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,MJNAHS680B9N8R0U,01KKBS2JB4TTQ5M96XZTGSWA20,MJNAHS680B9N8R0U,"0,15,30,45 * * * *",job-hunter-bot,error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,346e138aae29f6b381c1ebae50734856,cf-worker,a182c642af561a79ea097003474c6a2a,cron,,undefined,undefined,undefined,[]
error,"0,15,30,45 * * * * ",cloudflare-workers,2026-03-10T11:45:44.136Z,false,"0,15,30,45 * * * *",1773143143000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,MJNAHS680B9N8R0U,01KKBS2DP82X02WWMXPM2348HY,MJNAHS680B9N8R0U,"0,15,30,45 * * * *",job-hunter-bot,error,"0,15,30,45 * * * * ","0,15,30,45 * * * * ",346e138aae29f6b381c1ebae50734856,cf-worker-event,2175b4e0d20c214a7b73c814196e9671,cron,,undefined,undefined,undefined,[]
error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,cloudflare-workers,2026-03-10T11:30:49.112Z,false,"0,15,30,45 * * * *",1773142243000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,VW6WTWBP7O7T35O1,01KKBR73MRWBT9GBW7BEDXR2HZ,VW6WTWBP7O7T35O1,"0,15,30,45 * * * *",job-hunter-bot,error,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,346e138aae29f6b381c1ebae50734856,cf-worker,a182c642af561a79ea097003474c6a2a,cron,[ERROR] [Producer] Queue send failed after retries: Queue sendBatch failed: Too Many Requests. Falling back to DIRECT processing.,undefined,undefined,undefined,[]
error,"0,15,30,45 * * * * ",cloudflare-workers,2026-03-10T11:30:44.440Z,false,"0,15,30,45 * * * *",1773142243000,job-hunter-bot,exceededCpu,cron,a7fd90f8-dd89-49cd-a89f-9d1613cd7b9c,stateless,VW6WTWBP7O7T35O1,01KKBR6Z2RG8YTGXRV5DF0XZYJ,VW6WTWBP7O7T35O1,"0,15,30,45 * * * *",job-hunter-bot,error,"0,15,30,45 * * * * ","0,15,30,45 * * * * ",346e138aae29f6b381c1ebae50734856,cf-worker-event,5b91c98a766e7ec460fe2aab6366fe44,cron,"0,15,30,45 * * * *",undefined,undefined,undefined,[]
