source.level,source.message,dataset,timestamp,$workers.truncated,$workers.event.cron,$workers.event.scheduledTime,$workers.scriptName,$workers.outcome,$workers.eventType,$workers.scriptVersion.id,$workers.executionModel,$workers.requestId,$metadata.id,$metadata.requestId,$metadata.trigger,$metadata.service,$metadata.level,$metadata.error,$metadata.message,$metadata.account,$metadata.type,$metadata.fingerprint,$metadata.origin,$metadata.messageTemplate,$metadata.startTime,$metadata.endTime,$metadata.now,links
error,"[ERROR] [Discovery] Vector ""api_discovery"" failed: Vector execution timed out after 110s",cloudflare-workers,2026-03-17T04:35:52.795Z,false,,,job-hunter-bot,ok,queue,bf4a61a0-ee48-4507-88d6-944deccb04d3,stateless,JTRBFKYFQKLEUOW2,01KKX18BTV1A3WV9RC59HP80VK,JTRBFKYFQKLEUOW2,discovery-queue,job-hunter-bot,error,"[ERROR] [Discovery] Vector ""api_discovery"" failed: Vector execution timed out after 110s","[ERROR] [Discovery] Vector ""api_discovery"" failed: Vector execution timed out after 110s",346e138aae29f6b381c1ebae50734856,cf-worker,acf233ee408f5b57bb6242e78f364b8c,queue,"[ERROR] [Discovery] Vector ""api_discovery"" failed: Vector execution timed out after 110s",undefined,undefined,undefined,[]
error,"[ERROR] [Discovery] Vector ""api_discovery"" failed: Vector execution timed out after 110s",cloudflare-workers,2026-03-17T04:34:02.341Z,false,,,job-hunter-bot,ok,queue,bf4a61a0-ee48-4507-88d6-944deccb04d3,stateless,2Y6T7LF2HSAZA8JZ,01KKX150103SMFA85E0TSV08AY,2Y6T7LF2HSAZA8JZ,discovery-queue,job-hunter-bot,error,"[ERROR] [Discovery] Vector ""api_discovery"" failed: Vector execution timed out after 110s","[ERROR] [Discovery] Vector ""api_discovery"" failed: Vector execution timed out after 110s",346e138aae29f6b381c1ebae50734856,cf-worker,acf233ee408f5b57bb6242e78f364b8c,queue,"[ERROR] [Discovery] Vector ""api_discovery"" failed: Vector execution timed out after 110s",undefined,undefined,undefined,[]
error,"[ERROR] [Discovery] Vector ""search"" failed: Vector execution timed out after 110s",cloudflare-workers,2026-03-17T04:16:56.693Z,false,,,job-hunter-bot,ok,queue,bf4a61a0-ee48-4507-88d6-944deccb04d3,stateless,FXKLHTIJRB2DWXS0,01KKX05PBN2GAV31CR6NFVVXB8,FXKLHTIJRB2DWXS0,discovery-queue,job-hunter-bot,error,"[ERROR] [Discovery] Vector ""search"" failed: Vector execution timed out after 110s","[ERROR] [Discovery] Vector ""search"" failed: Vector execution timed out after 110s",346e138aae29f6b381c1ebae50734856,cf-worker,d4ca89458359150b23ce2d62901152c1,queue,"[ERROR] [Discovery] Vector ""search"" failed: Vector execution timed out after 110s",undefined,undefined,undefined,[]
error,"[ERROR] [Discovery] Vector ""search"" failed: Vector execution timed out after 110s",cloudflare-workers,2026-03-17T04:15:05.726Z,false,,,job-hunter-bot,ok,queue,bf4a61a0-ee48-4507-88d6-944deccb04d3,stateless,WBKSSJSGWUIIBUKW,01KKX029ZY084K5HFQKK6VCDRA,WBKSSJSGWUIIBUKW,discovery-queue,job-hunter-bot,error,"[ERROR] [Discovery] Vector ""search"" failed: Vector execution timed out after 110s","[ERROR] [Discovery] Vector ""search"" failed: Vector execution timed out after 110s",346e138aae29f6b381c1ebae50734856,cf-worker,d4ca89458359150b23ce2d62901152c1,queue,"[ERROR] [Discovery] Vector ""search"" failed: Vector execution timed out after 110s",undefined,undefined,undefined,[]
error,"[ERROR] [Discovery] Vector ""search"" failed: Vector execution timed out after 110s",cloudflare-workers,2026-03-17T04:13:15.194Z,false,,,job-hunter-bot,ok,queue,bf4a61a0-ee48-4507-88d6-944deccb04d3,stateless,PQTY533J6RJU4X8I,01KKWZYY1TQE2KETFGS4SAPYPH,PQTY533J6RJU4X8I,discovery-queue,job-hunter-bot,error,"[ERROR] [Discovery] Vector ""search"" failed: Vector execution timed out after 110s","[ERROR] [Discovery] Vector ""search"" failed: Vector execution timed out after 110s",346e138aae29f6b381c1ebae50734856,cf-worker,d4ca89458359150b23ce2d62901152c1,queue,"[ERROR] [Discovery] Vector ""search"" failed: Vector execution timed out after 110s",undefined,undefined,undefined,[]
error,"[ERROR] [Discovery] Vector ""api_discovery"" failed: Vector execution timed out after 110s",cloudflare-workers,2026-03-17T03:39:15.241Z,false,,,job-hunter-bot,ok,queue,bf4a61a0-ee48-4507-88d6-944deccb04d3,stateless,JRX5GL1MR7UYI9WN,01KKWY0NX9BWFKT4QXDADA8VJB,JRX5GL1MR7UYI9WN,discovery-queue,job-hunter-bot,error,"[ERROR] [Discovery] Vector ""api_discovery"" failed: Vector execution timed out after 110s","[ERROR] [Discovery] Vector ""api_discovery"" failed: Vector execution timed out after 110s",346e138aae29f6b381c1ebae50734856,cf-worker,acf233ee408f5b57bb6242e78f364b8c,queue,"[ERROR] [Discovery] Vector ""api_discovery"" failed: Vector execution timed out after 110s",undefined,undefined,undefined,[]
error,"[ERROR] [Discovery] Vector ""api_discovery"" failed: Vector execution timed out after 110s",cloudflare-workers,2026-03-17T03:37:24.816Z,false,,,job-hunter-bot,ok,queue,bf4a61a0-ee48-4507-88d6-944deccb04d3,stateless,RNUHKJ3KVUX0FOPE,01KKWXXA2GB6H5R3DG45K7SK3Q,RNUHKJ3KVUX0FOPE,discovery-queue,job-hunter-bot,error,"[ERROR] [Discovery] Vector ""api_discovery"" failed: Vector execution timed out after 110s","[ERROR] [Discovery] Vector ""api_discovery"" failed: Vector execution timed out after 110s",346e138aae29f6b381c1ebae50734856,cf-worker,acf233ee408f5b57bb6242e78f364b8c,queue,"[ERROR] [Discovery] Vector ""api_discovery"" failed: Vector execution timed out after 110s",undefined,undefined,undefined,[]
error,"[ERROR] [Discovery] Vector ""api_discovery"" failed: Vector execution timed out after 110s",cloudflare-workers,2026-03-17T03:35:34.408Z,false,,,job-hunter-bot,ok,queue,bf4a61a0-ee48-4507-88d6-944deccb04d3,stateless,ROZN3NSYDNYQOV7T,01KKWXSY88TG0HVR1ACJ8C40M3,ROZN3NSYDNYQOV7T,discovery-queue,job-hunter-bot,error,"[ERROR] [Discovery] Vector ""api_discovery"" failed: Vector execution timed out after 110s","[ERROR] [Discovery] Vector ""api_discovery"" failed: Vector execution timed out after 110s",346e138aae29f6b381c1ebae50734856,cf-worker,acf233ee408f5b57bb6242e78f364b8c,queue,"[ERROR] [Discovery] Vector ""api_discovery"" failed: Vector execution timed out after 110s",undefined,undefined,undefined,[]
error,"[ERROR] [Discovery] Vector ""api_discovery"" failed: Vector execution timed out after 110s",cloudflare-workers,2026-03-17T03:33:43.988Z,false,,,job-hunter-bot,ok,queue,bf4a61a0-ee48-4507-88d6-944deccb04d3,stateless,UD7UQKFO7VY75NIQ,01KKWXPJDM5YXF5Z6956NJTNDF,UD7UQKFO7VY75NIQ,discovery-queue,job-hunter-bot,error,"[ERROR] [Discovery] Vector ""api_discovery"" failed: Vector execution timed out after 110s","[ERROR] [Discovery] Vector ""api_discovery"" failed: Vector execution timed out after 110s",346e138aae29f6b381c1ebae50734856,cf-worker,acf233ee408f5b57bb6242e78f364b8c,queue,"[ERROR] [Discovery] Vector ""api_discovery"" failed: Vector execution timed out after 110s",undefined,undefined,undefined,[]
error,"[ERROR] [Discovery] Vector ""search"" failed: Vector execution timed out after 110s",cloudflare-workers,2026-03-17T03:33:34.615Z,false,,,job-hunter-bot,ok,queue,bf4a61a0-ee48-4507-88d6-944deccb04d3,stateless,H6K2TS210QTQ1Q77,01KKWXP98Q8JZTE5NB7D74FEQG,H6K2TS210QTQ1Q77,discovery-queue,job-hunter-bot,error,"[ERROR] [Discovery] Vector ""search"" failed: Vector execution timed out after 110s","[ERROR] [Discovery] Vector ""search"" failed: Vector execution timed out after 110s",346e138aae29f6b381c1ebae50734856,cf-worker,d4ca89458359150b23ce2d62901152c1,queue,"[ERROR] [Discovery] Vector ""search"" failed: Vector execution timed out after 110s",undefined,undefined,undefined,[]
error,discovery-queue,cloudflare-workers,2026-03-17T02:25:54.271Z,false,,,job-hunter-bot,exceededCpu,queue,ac1735b1-ae88-4252-80b9-3807e337bb21,stateless,6XVJLVMJ4LP8E8B4,01KKWTNTTH7013TBBTMHPNX68C,6XVJLVMJ4LP8E8B4,discovery-queue,job-hunter-bot,error,discovery-queue,discovery-queue,346e138aae29f6b381c1ebae50734856,cf-worker-event,98b3f8615f60ed03ca775568e485d7b9,queue,discovery-queue,undefined,undefined,undefined,[]
error,discovery-queue,cloudflare-workers,2026-03-17T02:05:54.504Z,false,,,job-hunter-bot,exceededCpu,queue,ac1735b1-ae88-4252-80b9-3807e337bb21,stateless,29UJUWFKJ59WCWLS,01KKWSH76Z0GRAPHQ903E3EN1X,29UJUWFKJ59WCWLS,discovery-queue,job-hunter-bot,error,discovery-queue,discovery-queue,346e138aae29f6b381c1ebae50734856,cf-worker-event,98b3f8615f60ed03ca775568e485d7b9,queue,discovery-queue,undefined,undefined,undefined,[]
